face_present,no_of_face,face_x,face_y,face_w,face_h,left_eye_x,left_eye_y,right_eye_x,right_eye_y,nose_tip_x,nose_tip_y,mouth_x,mouth_y,face_conf,hand_count,left_hand_x,left_hand_y,right_hand_x,right_hand_y,hand_obj_interaction,head_pose,head_pitch,head_yaw,head_roll,phone_present,phone_loc_x,phone_loc_y,phone_conf,gaze_on_script,gaze_direction,gazePoint_x,gazePoint_y,pupil_left_x,pupil_left_y,pupil_right_x,pupil_right_y,label
1,1,247.3301506,282.9516745,144.8562813,144.8564816,285.1483917,308.6787415,354.8748016,319.419136,314.8465157,345.0275517,318.9081955,379.9041367,69.9483633,0,0,0,0,0,0,down,-0.041666667,0.027777778,-0.000164045,0,0,0,0,1,center,265,291,279,318,347,315,1
1,1,226.0759544,251.8211054,151.2382317,151.2382221,270.460434,283.3318806,337.7444458,285.4649734,302.9650688,311.9561863,307.6143265,349.7198868,80.01400828,0,0,0,0,0,0,left,0.038715044,0.050689714,0.000359929,0,0,0,0,0,top_right,268,188,274,219,332,213,1
1,1,224.4888306,246.865871,150.4283524,150.4282093,270.460434,289.3321609,337.7444458,277.9044342,302.9650688,311.6358662,305.7241631,349.9895382,88.47395182,0,0,0,0,0,0,left,0.0364913,0.0483991,0.0000846,0,0,0,0,0,bottom_left,167,285,267,284,332,282,1
1,1,220.8497429,258.8076425,162.5303841,162.5302505,276.6820335,297.0452213,339.6048355,297.1701908,301.9111252,334.3175411,306.9905281,368.8833618,66.65959954,0,0,0,0,0,0,left,0.036281951,0.052633128,-0.000455638,0,0,0,0,0,bottom_left,167,230,267,286,314,302,1
1,1,217.1992111,241.4380371,148.9640427,148.9639521,268.3043289,276.8632507,334.9791718,273.074255,305.1261139,297.628212,306.0351181,337.9169941,81.87514544,0,0,0,0,0,0,left,0.026750599,0.046739966,0.000476259,0,0,0,0,0,top_left,134,192,262,267,332,275,1
1,1,209.4157028,234.2957306,155.9630585,155.9631443,239.9927711,268.0883503,304.8257637,269.579401,282.7480698,295.6232357,290.7111549,336.056757,85.02868414,0,0,0,0,0,0,left,0.030439921,0.052795787,0.000476259,0,0,0,0,0,top_right,268,173,242,266,303,275,1
1,1,430.2416229,177.8934192,126.7193985,126.7188835,311.9094276,289.1198444,339.1682053,287.5278568,300.991497,324.3808651,306.9915771,352.4707317,68.32924485,0,0,0,0,0,0,forward,0.017978302,0.012446791,-0.000340846,0,0,0,0,1,center,125,285,306,209,350,215,0
0,0,0,0,0,0,0,26.88378096,167.7116203,23.60633612,288.5927391,46.99143648,291.280117,140.8497906,0,0,0,0,0,0,0,down,-0.041666667,0.027777778,-0.000861847,0,0,0,0,1,center,234,164,196,97,308,126,1
0,0,0,0,0,0,0,30.61532736,167.7116203,25.73516607,288.5927391,48.3146739,294.3699837,140.8497906,0,0,0,0,0,0,1,down,-0.041666667,0.027777778,-0.000162188,1,500,124,0.861691117,1,center,220,164,196,97,308,126,1
0,0,0,0,0,0,0,30.61532736,167.7116203,25.73516607,288.5927391,48.3146739,294.3699837,140.8497906,0,1,0.409843177,0.794708371,0,0,1,down,-0.041666667,0.027777778,-0.000162188,1,484,127,0.846732497,1,center,220,164,196,97,308,126,1
1,1,248.0958366,300.0347757,163.1923103,163.1917477,274.0779495,325.3924656,330.7043839,322.0759678,299.0566635,343.6829853,301.6713905,382.2514057,53.45008373,1,0.429663837,0.958235681,0,0,1,forward,0.026889429,0.000403935,0.0000964,1,442,138,0.778360665,1,center,302,257,266,306,319,311,1
1,1,279.6880341,309.8154319,147.516861,147.5168324,294.6785545,323.5443592,342.7832794,322.0759678,283.4633064,354.5397949,295.8787155,389.5562267,80.66439033,1,0.429663837,0.951137781,0,0,1,forward,0.023202754,0.000398445,0.0000964,1,468,104,0.826741815,1,center,125,293,281,323,327,322,1
1,1,261.7765999,300.2672863,176.8122673,176.8064117,289.8600197,321.0235119,345.4076004,319.5071125,316.1577415,308.4719753,317.4978447,337.8513622,88.42746019,1,0.04483898,0.354101002,0,0,1,forward,0.01146867,0.004003592,0.0000964,1,464,104,0.677960217,1,center,349,266,290,311,350,318,1
1,1,272.2004128,308.9352143,168.6256599,168.6214399,292.557888,320.9054947,335.4760742,322.0759678,284.9037933,345.5463696,287.6316261,384.2008495,86.83149219,1,0.429663837,0.818647623,0,0,0,forward,0.013087248,-0.003748248,-0.000735889,0,0,0,0,1,center,160,257,286,311,340,311,0
1,1,273.2039261,310.9317064,167.0708847,167.066617,292.557888,317.1523762,335.4760742,319.5071125,277.9768181,338.5727978,279.5285225,376.2904644,83.77844095,1,0.429663837,0.818647623,0,0,0,forward,0.011378645,-0.001371816,-0.000735889,0,0,0,0,1,center,180,257,286,311,340,318,0
1,1,268.1025314,314.1683626,176.5634918,176.5582037,292.557888,321.0235119,342.7832794,319.5071125,283.4633064,351.4566708,295.8787155,386.8835163,88.48586679,1,0.429663837,0.818647623,0,0,0,forward,0.015530815,-0.003208526,0.0000622,0,0,0,0,1,center,160,277,286,300,340,318,0
1,1,272.4776459,316.5383327,172.2254181,172.2209787,292.557888,321.0235119,342.7832794,319.5071125,283.4633064,351.4566708,287.6316261,386.8835163,87.25454211,1,0.429663837,0.818647623,0,0,0,forward,0.014938294,-0.003715847,-0.000735889,0,0,0,0,1,center,160,277,286,300,340,311,0
1,1,266.914711,305.3939247,162.3591995,162.3589611,292.557888,333.1822586,335.4760742,329.3579006,282.9780388,354.0543652,287.6316261,392.0610523,85.54839492,1,0.429663837,0.818647623,0,0,0,forward,0.020423212,-0.002417402,-0.000735889,0,0,0,0,1,center,160,282,284,336,340,318,0
1,1,270.5606461,306.5849877,164.2469788,164.2440319,292.557888,321.0235119,335.4760742,319.5071125,277.9768181,335.8083344,279.5285225,373.4706974,86.62477136,1,0.179164141,0.818647623,0,0,0,forward,0.017309024,-0.00214144,-0.000735889,0,0,0,0,1,center,289,266,281,300,339,305,0
1,1,267.367363,306.4144969,167.8707123,167.8669453,292.557888,316.2541866,335.4760742,319.5071125,277.9768181,338.5727978,279.5285225,377.5370407,88.86007667,1,0.429663837,0.818647623,0,0,0,forward,0.012053833,-0.002044969,0.0000622,0,0,0,0,1,center,180,257,286,311,340,318,0
1,1,267.5461197,312.4084866,175.8522797,175.8464384,292.557888,321.0235119,335.4760742,319.5071125,283.4633064,339.0167713,287.6316261,379.4012547,86.63626909,0,0,0,0,0,0,forward,0.017490524,-0.003137681,-0.000735889,0,0,0,0,1,center,160,277,286,300,340,312,0
1,1,274.4042587,312.6421952,159.6222687,159.6222496,292.557888,321.0235119,342.7832794,319.5071125,283.4633064,335.8083344,287.6316261,373.4706974,86.94608808,0,0,0,0,0,0,forward,0.014581726,-0.003377922,-0.000735889,0,0,0,0,1,center,160,266,286,300,340,299,0
1,1,272.345295,312.3560393,154.9271584,154.9271107,292.557888,301.928072,342.7832794,297.8449917,283.4633064,325.4218197,293.8797188,356.8307018,83.76632929,0,0,0,0,0,0,forward,0.015078512,-0.002195648,0.000114555,0,0,0,0,1,center,160,247,286,299,340,292,0
1,1,273.937397,316.8076837,155.2705193,155.270505,292.557888,333.1822586,335.4760742,329.3579006,284.9037933,354.0543652,287.6316261,388.8421154,75.0851512,1,0.429663837,0.818647623,0,0,0,forward,0.020534438,-0.002867347,-0.000735889,0,0,0,0,1,center,160,282,284,336,340,318,0
1,1,271.8863869,306.6013456,154.7436714,154.7435188,292.557888,301.928072,342.7832794,297.8449917,283.4633064,325.4218197,293.8797188,356.8307018,84.2643261,1,0.179164141,0.818647623,0,0,0,forward,0.016674277,-0.004370428,0.000114555,0,0,0,0,1,center,160,247,286,299,340,292,0
1,1,272.5545502,311.5457583,159.2462158,159.2462111,292.557888,321.0235119,342.7832794,319.5071125,283.4633064,335.8083344,287.6316261,373.4706974,83.0616653,1,0.429663837,0.818647623,0,0,0,forward,0.016518392,-0.006405025,-0.000735889,0,0,0,0,1,center,160,266,286,300,340,299,0
1,1,266.2022018,307.7268636,158.0971527,158.0971098,292.557888,317.1523762,335.4760742,319.5071125,281.6284561,338.5727978,292.5834274,376.2904644,76.63508058,1,0.429663837,0.880714536,0,0,0,forward,0.017422089,-0.009209777,-0.000340846,0,0,0,0,1,center,426,264,298,306,340,311,0
1,1,268.8897324,314.4674445,159.1080856,159.1079807,292.557888,333.1822586,335.4760742,329.3579006,284.9037933,354.0543652,287.6316261,388.8421154,63.23099136,1,0.429663837,0.818647623,0,0,0,forward,0.015145416,-0.001509947,-0.000735889,0,0,0,0,1,center,160,264,284,336,340,328,0
0,0,0,0,0,0,0,30.61532736,167.7116203,25.73516607,288.5927391,48.3146739,294.3699837,140.8497906,0,0,0,0,0,0,1,down,-0.041666667,0.027777778,-0.000162188,1,471,84,0.796549916,1,center,220,164,196,97,308,126,1
1,1,272.3919868,316.5943229,156.289463,156.2895584,292.557888,321.0235119,324.6063614,319.5071125,294.1806984,308.4719753,302.9007149,336.8961239,72.78439403,1,0.179164141,0.880714536,0,0,1,forward,0.015486674,-0.004842027,0.0000561,1,471,81,0.90058583,1,center,160,266,281,311,326,318,1
1,1,280.473423,319.5965457,150.5037117,150.5037403,294.6785545,325.6902409,324.6063614,322.0759678,290.2102661,343.6829853,300.6324005,382.6990414,75.69106221,0,0,0,0,0,1,forward,0.023675828,0.001468338,-0.000337154,1,475,82,0.921708643,1,center,125,293,281,323,324,318,1
1,1,269.036293,320.0410795,166.1109924,166.1105347,292.557888,333.1822586,333.3014297,329.3579006,284.9037933,354.0543652,287.6316261,392.0610523,66.43004417,0,0,0,0,0,1,forward,0.02700224,0.002769158,-0.000337154,1,475,82,0.92026937,1,center,160,293,284,320,326,313,1
1,1,286.471386,321.8053127,148.0513191,148.0514288,319.2554283,321.0235119,355.1166916,319.5071125,294.943676,304.6487045,304.6838951,335.3505993,69.22207475,0,0,0,0,0,1,forward,0.02287103,-0.002438199,0.00017254,1,491,78,0.911029398,1,center,125,266,300,311,353,312,1
0,0,0,0,0,0,0,26.88378096,167.7116203,23.60633612,288.5927391,46.99143648,291.280117,140.8497906,0,0,0,0,0,0,0,down,-0.041666667,0.027777778,-0.000861847,0,0,0,0,1,center,234,164,196,97,308,126,1
0,0,0,0,0,0,0,26.88378096,167.7116203,23.60633612,288.5927391,46.99143648,291.280117,140.8497906,0,0,0,0,0,0,0,down,-0.041666667,0.027777778,-0.000861847,0,0,0,0,1,center,234,164,196,97,308,126,1
0,0,0,0,0,0,0,26.88378096,167.7116203,23.60633612,288.5927391,46.99143648,291.280117,140.8497906,0,0,0,0,0,0,0,down,-0.041666667,0.027777778,-0.000861847,0,0,0,0,1,center,234,164,196,97,308,126,1
1,1,282.1716881,319.4198179,148.3788109,148.3788586,294.6785545,321.0235119,324.6063614,319.5071125,294.1806984,304.6487045,305.9579468,335.3505993,67.31066704,1,0.207422435,0.898088276,0,0,0,forward,0.028293801,0.000482266,-0.000735889,0,0,0,0,1,center,125,244,281,300,339,312,0
1,1,316.3270378,362.4654853,160.3088188,160.3088951,319.2554283,333.1822586,345.5175018,329.3579006,279.5025253,358.3822918,284.0814972,394.6273041,75.9398818,1,0.384863913,0.880714536,0,0,0,right,0.032030053,-0.031297754,0.0000178,0,0,0,0,0,top_right,390,296,314,337,359,322,1
1,1,325.8161545,369.445138,169.1202545,169.1139364,319.2554283,333.1822586,345.5175018,329.3579006,279.5025253,358.3822918,284.0814972,394.0437984,73.34759831,1,0.379278332,0.880714536,0,0,0,right,0.030121312,-0.034404121,0.0000178,0,0,0,0,0,bottom_right,426,224,323,311,359,311,1
1,1,326.6386414,367.4226273,182.7674484,182.7541208,319.2554283,319.1255093,345.5175018,322.0759678,279.5025253,345.9772968,284.0814972,384.2008495,71.43348455,1,0.20176132,0.880714536,0,0,0,right,0.031657477,-0.035665823,-0.000340846,0,0,0,0,0,bottom_right,426,238,323,306,359,312,1
1,1,340.3809357,344.581883,166.3717651,166.3716316,305.7486916,326.5183353,345.5175018,322.0759678,282.9780388,345.9772968,279.3669319,384.2008495,89.15878534,0,0,0,0,0,0,right,0.014757738,-0.035847723,-0.000365513,0,0,0,0,0,top_right,390,257,316,315,359,326,1
1,1,320.1191711,320.1289773,183.5028076,183.496685,305.7486916,319.1255093,345.5175018,322.0759678,283.4633064,345.9772968,279.3669319,384.2008495,85.19785404,0,0,0,0,0,0,right,0.009788844,-0.034892465,-0.000340846,0,0,0,0,0,top_right,390,257,316,311,359,318,1
1,1,307.1159744,309.6612835,200.8901215,200.8756256,319.2554283,332.3405743,345.5175018,337.7803802,279.5025253,372.6101017,288.1101227,404.4457912,67.75084734,0,0,0,0,0,0,right,0.017596633,-0.040306045,0.0000178,0,0,0,0,1,center,370,258,316,337,359,332,1
1,1,327.0119095,265.0791669,197.9629135,197.9520607,311.9094276,308.3453465,339.1682053,307.153616,302.1014595,343.0801392,306.9915771,375.0662327,66.62640572,0,0,0,0,0,0,down,-0.041666667,0.027777778,-0.000305331,0,0,0,0,1,center,225,316,296,303,340,298,1
1,1,340.3691101,307.6175714,172.2816086,172.2771835,305.7486916,319.1255093,345.5175018,322.0759678,283.4633064,345.9772968,279.3669319,384.2008495,89.35303688,0,0,0,0,0,0,right,0.020455768,-0.03777059,-0.000340846,0,0,0,0,0,top_right,390,276,314,306,359,312,1
1,1,341.2318802,312.3798728,167.6578903,167.6542282,305.7486916,333.1822586,345.5175018,329.3579006,287.3737144,354.3816662,279.3669319,392.0610523,91.32146239,1,0.233611897,0.880714536,0,0,0,right,0.030493385,-0.047153041,-0.000340846,0,0,0,0,0,bottom_right,426,235,323,311,359,312,1
1,1,342.9682922,318.2149148,175.1922989,175.1865005,305.7486916,319.1255093,345.5175018,322.0759678,283.4633064,345.9772968,279.3669319,384.2008495,85.91908216,1,0.254818022,0.880714536,0,0,0,right,0.021795826,-0.048746976,-0.000340846,0,0,0,0,0,top_right,390,276,314,306,359,312,1
1,1,340.9208679,324.0736842,176.4023209,176.3990307,305.7486916,326.8103313,345.5175018,322.0759678,282.9780388,347.2068787,279.3669319,385.7144451,93.78685951,1,0.39620921,0.880714536,0,0,0,right,0.025936116,-0.04932694,-0.000340846,0,0,0,0,0,bottom_right,426,257,323,311,359,318,1
1,1,342.5793076,329.7046829,177.0357513,177.0313454,305.7486916,333.1822586,345.5175018,329.3579006,282.9780388,358.3822918,279.3669319,394.0437984,90.63454866,1,0.233611897,0.880714536,0,0,0,right,0.02379872,-0.044545454,0.001582682,0,0,0,0,0,bottom_right,426,235,323,311,359,312,1
1,1,349.0539551,337.7791572,181.1315918,181.1277008,305.7486916,333.1822586,345.5175018,329.3579006,282.9780388,358.3822918,279.3669319,394.0437984,92.47947931,1,0.263331473,0.880714536,0,0,0,right,0.022973661,-0.049026681,0.001582682,0,0,0,0,0,bottom_right,426,235,323,311,359,312,1
1,1,344.7200775,338.7308693,186.8756866,186.8708324,305.7486916,333.1822586,345.5175018,329.3579006,282.9780388,358.3822918,279.3669319,394.0437984,91.16219878,1,0.233611897,0.880714536,0,0,0,right,0.025829967,-0.049112732,0.001582682,0,0,0,0,0,bottom_right,426,235,323,311,359,312,1
1,1,350.8741379,344.4500041,181.4285278,181.4237309,305.7486916,330.6660461,345.5175018,343.0529022,281.6284561,366.6151714,284.0814972,403.1447697,91.45858288,1,0.239194572,1.03083837,0,0,0,right,0.027049192,-0.051551423,0.001582682,0,0,0,0,1,center,370,258,314,337,359,322,1
1,1,349.6764755,346.7029357,181.3705063,181.3650227,305.7486916,319.1255093,345.5175018,322.0759678,281.6284561,345.5463696,284.0814972,384.2008495,90.26763439,1,0.20176132,0.880714536,0,0,0,right,0.028881958,-0.056003187,-0.002205945,0,0,0,0,0,bottom_right,426,259,323,311,362,312,1
1,1,347.9647827,341.9170594,182.5698853,182.5650787,305.7486916,333.1822586,345.5175018,329.3579006,281.6284561,358.3822918,284.0814972,394.0437984,92.19511747,1,0.263331473,0.880714536,0,0,0,right,0.031939513,-0.053843892,0.001582682,0,0,0,0,0,bottom_right,426,251,323,311,362,312,1
1,1,348.763504,347.5382995,186.5991592,186.5900517,305.7486916,319.1255093,345.5175018,322.0759678,281.6284561,345.5463696,284.0814972,384.2008495,87.21809983,1,0.20176132,0.880714536,0,0,0,right,0.028537118,-0.052199439,-0.002205945,0,0,0,0,0,bottom_right,426,259,323,311,362,312,1
1,1,354.6197891,345.8253264,173.5181427,173.5145187,305.7486916,333.1822586,345.5175018,329.3579006,281.6284561,358.3822918,284.0814972,394.0437984,93.06881428,1,0.263331473,0.880714536,0,0,0,right,0.026958771,-0.051558285,0.001582682,0,0,0,0,0,bottom_right,426,251,323,311,362,312,1
1,1,351.500473,340.5845547,172.112236,172.1081543,305.7486916,319.1255093,345.5175018,322.0759678,283.4633064,345.9772968,279.3669319,384.2008495,90.1873827,1,0.254818022,0.880714536,0,0,0,right,0.033166948,-0.050805424,-0.000340846,0,0,0,0,0,bottom_right,426,259,323,306,359,312,1
1,1,353.8616943,339.2041015,169.8817444,169.8782158,305.7486916,319.1255093,345.5175018,322.0759678,283.4633064,345.9772968,279.3669319,384.2008495,91.152215,1,0.288003534,0.880714536,0,0,0,right,0.026570279,-0.05079223,-0.000340846,0,0,0,0,0,bottom_right,426,242,323,306,359,312,1
1,1,351.7352295,343.7036014,172.9789352,172.9753017,305.7486916,333.1822586,345.5175018,329.3579006,282.9780388,358.3822918,279.3669319,394.0437984,91.95035696,1,0.263331473,0.880714536,0,0,0,right,0.031342759,-0.049651396,0.001582682,0,0,0,0,0,bottom_right,426,235,323,311,359,312,1
1,1,356.7183685,350.87224,169.6941376,169.6939659,305.7486916,333.1822586,345.5175018,329.3579006,281.6284561,358.3822918,284.0814972,394.0437984,91.46704078,1,0.233611897,0.880714536,0,0,0,right,0.032620216,-0.052503706,0.001582682,0,0,0,0,0,bottom_right,426,251,323,311,362,312,1
1,1,356.4694977,348.2609439,160.2659225,160.2657223,305.7486916,333.1822586,345.5175018,329.3579006,282.9780388,358.3822918,279.3669319,394.0437984,87.57427931,0,0,0,0,0,0,right,0.031253137,-0.047628124,0.001582682,0,0,0,0,0,bottom_right,426,275,323,337,362,318,1
1,1,281.1632919,291.7652487,144.6078873,144.6076012,301.5537071,321.0235119,324.6063614,317.3058414,297.809391,314.664259,295.8343315,347.5661945,91.52777791,0,0,0,0,0,0,forward,0.034834092,0.000631401,0.000108059,0,0,0,0,1,center,125,210,287,298,325,303,0
1,1,261.5584564,215.1841855,140.8244324,140.8239269,288.8763428,289.1198444,344.9341965,287.5278568,310.1817513,328.1817627,319.0461731,357.1393204,61.65782213,1,0.020036533,0.396859169,0,0,0,down,-0.041666667,0.027777778,-0.000861847,0,0,0,0,0,bottom_right,297,290,279,272,338,281,1
1,1,261.5584564,215.1841855,140.8244324,140.8239269,288.8763428,289.1198444,344.9341965,287.5278568,310.1817513,328.1817627,319.0461731,357.1393204,61.65782213,1,0.020036533,0.396859169,0,0,0,down,-0.041666667,0.027777778,-0.000861847,0,0,0,0,0,bottom_right,297,290,279,272,338,281,1
1,1,203.5420799,127.7225613,267.9496193,267.9121685,278.5451126,245.639534,374.4337845,250.6268406,318.1738472,308.8769531,308.035202,335.4645824,65.56388736,1,0.20176132,0.652628362,0,0,0,down,-0.041666667,0.027777778,-0.000861847,0,0,0,0,1,center,224,295,259,229,369,226,1
1,1,241.9026566,187.7294946,234.2775345,234.2523193,294.0995598,245.639534,374.4337845,250.6268406,321.8757248,308.8769531,320.0606918,335.4645824,68.56874824,1,0.20176132,0.652628362,0,0,0,down,-0.041666667,0.027777778,-0.000861847,0,0,0,0,1,center,275,290,293,229,389,226,1
1,1,191.4316368,135.7538056,310.7111931,310.6610298,239.4849777,245.639534,374.4337845,250.6268406,318.1738472,308.8769531,308.035202,335.4645824,72.35298753,1,0.20176132,0.652628362,0,0,0,down,-0.041666667,0.027777778,-0.000861847,0,0,0,0,1,center,224,295,250,229,369,226,1
1,1,288.6412048,249.9748301,166.0128784,166.0067368,305.7486916,296.7287064,355.1166916,297.2644901,279.5025253,331.4721394,292.5834274,371.4557362,78.17277312,1,0.386098415,0.967864633,0,0,0,down,-0.032889261,-0.021578325,0.00026293,0,0,0,0,0,top_right,370,325,295,292,359,295,1
1,1,293.0573845,257.5150395,162.4907494,162.4846172,301.9622993,300.4454041,342.7832794,297.1701908,283.4633064,349.7975922,279.3669319,382.6863098,85.82150936,1,0.429663837,0.880714536,0,0,0,forward,-0.017145867,-0.022039226,0.000347732,0,0,0,0,1,center,426,325,292,294,340,301,0
1,1,286.7830276,278.9712047,177.0043182,176.9987011,302.0204926,327.6236343,342.7832794,320.2835941,282.9780388,358.9497757,279.3669319,390.9815884,83.52670074,1,0.429663837,0.880714536,0,0,0,forward,-0.017231194,-0.021759013,-0.000344329,0,0,0,0,1,center,426,349,292,315,340,318,0
1,2,303.0398369,251.2281347,146.4541435,146.452961,305.7486916,290.0971985,355.1166916,295.4420185,279.5025253,327.0953751,292.5834274,357.1393204,80.14256358,1,0.386098415,0.967864633,0,0,0,right,-0.029076018,-0.028570607,0.00026293,0,0,0,0,0,bottom_left,347,325,295,209,359,205,1
1,1,303.0398369,251.2281347,146.4541435,146.452961,305.7486916,290.0971985,355.1166916,295.4420185,279.5025253,327.0953751,292.5834274,357.1393204,80.14256358,1,0.386098415,0.967864633,0,0,0,right,-0.029076018,-0.028570607,0.00026293,0,0,0,0,0,bottom_left,347,325,295,209,359,205,1
1,1,282.7880859,232.8093981,184.2702866,184.2602062,297.1043968,266.8579102,336.1503601,274.6539688,304.4741821,304.6487045,308.8218498,336.5891647,65.14360905,0,0,0,0,0,0,right,-0.029744292,-0.028274275,0.0000476,0,0,0,0,1,center,370,328,298,258,340,279,1
1,1,274.0963364,225.0709844,204.2636871,204.2462254,303.3231544,271.0624695,370.1305771,282.1649551,327.0754623,304.6487045,330.9550095,337.9464054,69.12841201,1,0.20176132,0.752719462,0,0,0,down,-0.041666667,0.027777778,0.001016704,0,0,0,0,1,center,254,305,302,278,368,275,1
1,1,293.6457253,247.2039056,162.8265953,162.8256226,319.2554283,283.8493824,355.1166916,280.5700207,299.8937798,304.6487045,306.9915771,340.3666306,67.10323691,1,0.179164141,0.703380167,0,0,0,down,-0.041666667,0.027777778,-0.000305331,0,0,0,0,1,center,225,305,302,285,354,276,1
1,1,303.4941864,250.7823491,145.6328583,145.6322193,308.8299561,296.7287064,339.1682053,297.1701908,318.7327385,331.0978317,319.972496,361.8390369,77.3760438,1,0.423074782,0.981759727,0,0,0,down,-0.041666667,0.027777778,-0.000305331,0,0,0,0,0,bottom_left,176,316,306,290,362,302,1
1,1,295.8559608,252.9993748,164.6598244,164.6536732,305.7486916,290.0971985,355.1166916,295.4420185,279.5025253,327.0953751,292.5834274,356.2770367,78.46891284,1,0.386098415,0.967864633,0,0,0,right,-0.023146479,-0.028504171,0.00026293,0,0,0,0,1,center,370,325,295,209,359,205,1
1,1,302.2749329,250.9889865,144.3911743,144.3903065,319.2554283,283.3318806,355.1166916,285.6020737,298.4127617,319.2650127,308.5318756,347.6160336,73.02343249,1,0.386098415,0.967864633,0,0,0,right,-0.022344938,-0.028791678,0.0000476,0,0,0,0,0,bottom_left,347,337,295,279,360,279,1
1,1,298.3644295,257.9164529,175.4703331,175.4632187,305.7486916,289.7392273,355.1166916,295.4420185,279.5025253,323.3599377,292.5834274,350.4672146,78.62033248,1,0.254818022,0.880714536,0,0,0,right,-0.02587562,-0.04081668,0.00026293,0,0,0,0,0,bottom_right,426,325,322,209,362,215,1
1,1,278.2683945,246.4917851,162.000618,161.9942093,295.4060555,290.0971985,342.7832794,294.3964291,283.4633064,330.6042767,293.8797188,356.2770367,80.85258007,0,0,0,0,0,0,forward,-0.022435011,-0.006536118,-0.000186219,0,0,0,0,1,center,166,325,280,209,339,205,0
1,1,206.4519882,194.4772696,132.3886108,132.3888588,255.0307655,257.8079224,328.90522,255.0375366,302.159481,308.1484222,305.1784897,332.4629974,88.80753517,0,0,0,0,0,0,down,-0.041666667,0.027777778,-0.000861847,0,0,0,0,1,center,225,300,247,251,322,255,1
1,1,198.0117798,181.9823909,129.8796844,129.8798561,253.8128281,285.4868603,334.9791718,287.5278568,305.1261139,325.6059265,306.0351181,365.8660984,90.78816175,0,0,0,0,0,0,left,0.029096966,0.072675412,-0.000913807,0,0,0,0,0,bottom_right,225,344,256,229,333,263,1
1,1,203.4053993,195.304842,138.5814095,138.581686,255.0307655,257.8079224,330.2132416,255.0375366,302.1299362,308.1484222,305.1784897,332.4629974,89.01566267,0,0,0,0,0,0,down,-0.041666667,0.027777778,-0.000861847,0,0,0,0,1,center,225,300,247,251,322,255,1
1,1,198.640976,183.1390596,128.2290268,128.2292747,243.9004898,245.639534,295.2503967,255.0375366,280.6603432,308.1484222,284.1968918,332.4629974,91.95947051,0,0,0,0,0,0,down,-0.041666667,0.027777778,-0.000861847,0,0,0,0,1,center,267,300,252,240,318,247,1
1,1,192.747879,180.3053474,140.9682083,140.9682655,253.8128281,285.4868603,334.9791718,287.5278568,305.1261139,320.2256012,306.0351181,356.4889526,85.62390208,0,0,0,0,0,0,left,0.024466817,0.077905389,-0.000913807,0,0,0,0,0,bottom_right,225,344,256,229,332,263,1
1,1,225.7828331,226.3267064,144.5633888,144.5636272,271.7217064,285.4868603,337.7444458,277.9399967,304.1125107,319.5390987,305.7241631,351.92173,92.53542423,0,0,0,0,0,0,left,0.022756213,0.063207413,0.000346248,0,0,0,0,0,bottom_right,225,199,266,209,332,205,1
1,1,220.5165291,205.8937764,138.8397408,138.8402081,267.9269218,285.4868603,334.9791718,287.5278568,305.1261139,320.2256012,306.0351181,356.4889526,92.35090017,0,0,0,0,0,0,left,0.036626853,0.077353884,-0.000913807,0,0,0,0,0,bottom_left,167,344,267,229,333,263,1
1,1,252.7378845,255.8673715,159.006424,159.0064001,293.0646706,283.7275028,358.611412,294.4649506,329.3048096,307.696352,329.0865326,338.7982178,94.16228533,0,0,0,0,0,0,forward,0.016759189,0.02039101,0.000211934,0,0,0,0,1,center,337,210,285,276,352,289,0
1,1,302.4504852,309.3205023,160.6174469,160.6172991,305.7486916,325.0170422,345.5175018,322.0759678,283.4633064,345.9772968,279.3669319,384.2008495,87.36097813,0,0,0,0,0,0,forward,0.012013771,-0.007875851,-0.000365513,0,0,0,0,1,center,426,257,323,318,359,326,0
1,1,383.8442993,382.5433564,137.5093842,137.5092888,305.7486916,321.0235119,347.9666901,319.5071125,288.7763405,335.8083344,296.0287094,373.5313797,84.45581198,0,0,0,0,0,0,down,-0.041666667,0.027777778,-0.000305331,0,0,0,0,0,top_left,176,323,313,305,362,315,1
1,1,383.009758,390.3256083,142.7869034,142.7865171,319.2554283,321.0235119,355.1166916,319.5071125,285.867672,335.8083344,283.6586761,373.5313797,71.46846652,0,0,0,0,0,0,down,-0.041666667,0.027777778,-0.000305331,0,0,0,0,0,top_left,176,323,313,305,362,318,1
1,1,364.8168564,365.3383851,140.6481552,140.6478882,319.2554283,321.0235119,355.1166916,319.5071125,285.867672,335.8083344,283.6586761,373.5313797,71.40324712,0,0,0,0,0,0,down,-0.041666667,0.027777778,-0.000305331,0,0,0,0,0,top_left,176,323,313,305,362,318,1
1,1,364.8168564,365.3383851,140.6481552,140.6478882,319.2554283,321.0235119,355.1166916,319.5071125,285.867672,335.8083344,283.6586761,373.5313797,71.40324712,0,0,0,0,0,0,down,-0.041666667,0.027777778,-0.000305331,0,0,0,0,0,bottom_left,176,323,313,305,362,318,1
1,1,362.3550797,361.3325429,141.8205643,141.8202496,305.7486916,321.0235119,355.1166916,319.5071125,285.867672,335.8083344,283.6586761,373.5313797,80.24573922,0,0,0,0,0,0,down,-0.041666667,0.027777778,-0.000305331,0,0,0,0,0,bottom_left,176,323,313,305,362,318,1
